date,target,combined_feature,return_label_x,return_label_y,return_x,return_y
2013-02-08,spy,+-+--+-++-,+,+,0.003835483576066,1e-06
2013-02-11,spy,-+--+-++-+,+,+,0.0001976985515413,1e-06
2013-02-12,spy,+--+-++-++,+,+,0.0015812722038102,1e-06
2013-02-13,cash,--+-++-+++,-,+,-0.0011816971864147,1e-06
2013-02-14,spy,-+-++-+++-,+,+,0.0039553750087012,1e-06
2013-02-15,cash,+-++-+++-+,-,+,-0.0020992723270039,1e-06
2013-02-19,spy,-++-+++-+-,+,+,0.0057754473387998,1e-06
2013-02-20,cash,++-+++-+-+,-,+,-0.0117539706081485,1e-06
2013-02-21,cash,+-+++-+-+-,-,+,-0.0035771629630715,1e-06
2013-02-22,spy,-+++-+-+--,+,+,0.0048958354154539,1e-06
2013-02-25,cash,+++-+-+--+,-,+,-0.0237830358820965,1e-06
2013-02-26,spy,++-+-+--+-,+,+,0.0020037606820185,1e-06
2013-02-27,spy,+-+-+--+-+,+,+,0.0134765780284634,1e-06
2013-02-28,cash,-+-+--+-++,-,+,-0.0019091066345297,1e-06
2013-03-01,spy,+-+--+-++-,+,+,0.0067509715876876,1e-06
2013-03-04,spy,-+--+-++-+,+,+,0.0076436722726497,1e-06
2013-03-05,spy,+--+-++-++,+,+,0.0040998933294883,1e-06
2013-03-06,cash,--+-++-+++,-,+,-0.0021957914358812,1e-06
2013-03-07,spy,-+-++-+++-,+,+,0.000517141775261,1e-06
2013-03-08,cash,+-++-+++-+,-,+,-0.0001286779338544,1e-06
2013-03-11,spy,-++-+++-+-,+,+,0.0045711525984934,1e-06
2013-03-12,cash,++-+++-+-+,-,+,-0.0015392861466301,1e-06
2013-03-13,spy,+-+++-+-+-,+,+,0.0008988148085886,1e-06
2013-03-14,spy,-+++-+-+-+,+,+,0.0026869565319254,1e-06
2013-03-15,cash,+++-+-+-++,-,+,-0.0001283559299166,1e-06
2013-03-18,spy,++-+-+-++-,+,+,0.0040819288438575,1e-06
2013-03-19,cash,+-+-+-++-+,-,+,-0.0044430291554874,1e-06
2013-03-20,spy,-+-+-++-+-,+,+,0.0010930951920981,1e-06
2013-03-21,cash,+-+-++-+-+,-,+,-0.0025846078488113,1e-06
2013-03-22,spy,-+-++-+-+-,+,+,0.0048433966447417,1e-06
2013-03-25,cash,+-++-+-+-+,-,+,-0.0067944208442831,1e-06
2013-03-26,spy,-++-+-+-+-,+,+,0.0038563282835524,1e-06
2013-03-27,spy,++-+-+-+-+,+,+,0.0059900036549941,1e-06
2013-03-28,spy,+-+-+-+-++,+,+,0.0037158168022449,1e-06
2013-04-01,cash,-+-+-+-+++,-,+,-0.0034484532777407,1e-06
2013-04-02,spy,+-+-+-+++-,+,+,0.0013409534068624,1e-06
2013-04-03,cash,-+-+-+++-+,-,+,-0.010706824901923,1e-06
2013-04-04,spy,+-+-+++-+-,+,+,0.0027665698696086,1e-06
2013-04-05,spy,-+-+++-+-+,+,+,0.0078597384725768,1e-06
2013-04-08,spy,+-+++-+-++,+,+,0.0060539860600298,1e-06
2013-04-09,spy,-+++-+-+++,+,+,0.0015974440894568,1e-06
2013-04-10,spy,+++-+-++++,+,+,0.0095438061810474,1e-06
2013-04-11,spy,++-+-+++++,+,+,0.0030876213143461,1e-06
2013-04-12,spy,+-+-++++++,+,+,0.0007563043957392,1e-06
2013-04-15,cash,-+-+++++++,-,+,-0.0182278790051424,1e-06
2013-04-16,spy,+-+++++++-,+,+,0.0071662321587414,1e-06
2013-04-17,cash,-+++++++-+,-,+,-0.00755002064413,1e-06
2013-04-18,cash,+++++++-+-,-,+,-0.0079165589637261,1e-06
2013-04-19,spy,++++++-+--,+,+,0.0063430144177285,1e-06
2013-04-22,spy,+++++-+--+,+,+,0.0025035267216876,1e-06
2013-04-23,spy,++++-+--++,+,+,0.0052883201477754,1e-06
2013-04-24,spy,+++-+--+++,+,+,0.0003168158853051,1e-06
2013-04-25,spy,++-+--++++,+,+,0.0011368443775013,1e-06
2013-04-26,cash,+-+--+++++,-,+,-0.0005684098834701,1e-06
2013-04-29,spy,-+--+++++-,+,+,0.0039705356405291,1e-06
2013-04-30,spy,+--+++++-+,+,+,0.0025741721122764,1e-06
2013-05-01,cash,--+++++-++,-,+,-0.0065901151050709,1e-06
2013-05-02,spy,-+++++-++-,+,+,0.0067431772977518,1e-06
2013-05-03,spy,+++++-++-+,+,+,0.0014273037632507,1e-06
2013-05-06,spy,++++-++-++,+,+,0.0017957351926964,1e-06
2013-05-07,spy,+++-++-+++,+,+,0.0028989157253331,1e-06
2013-05-08,spy,++-++-++++,+,+,0.0056643158435967,1e-06
2013-05-09,cash,+-++-+++++,-,+,-0.0023886775246089,1e-06
2013-05-10,spy,-++-+++++-,+,+,0.0025768338842281,1e-06
2013-05-13,spy,++-+++++-+,+,+,0.0020833109328945,1e-06
2013-05-14,spy,+-+++++-++,+,+,0.0095313592964268,1e-06
2013-05-15,spy,-+++++-+++,+,+,0.0070319371733075,1e-06
2013-05-16,cash,+++++-++++,-,+,-0.0026541346642909,1e-06
2013-05-17,spy,++++-++++-,+,+,0.0059656855159378,1e-06
2013-05-20,spy,+++-++++-+,+,+,0.0008993518262514,1e-06
2013-05-21,spy,++-++++-++,+,+,0.0005386421887978,1e-06
2013-05-22,cash,+-++++-+++,-,+,-0.0084259811937745,1e-06
2013-05-23,spy,-++++-+++-,+,+,0.0078581460608882,1e-06
2013-05-24,spy,++++-+++-+,+,+,0.0051072920998123,1e-06
2013-05-28,cash,+++-+++-++,-,+,-0.0044300183436156,1e-06
2013-05-29,cash,++-+++-++-,-,+,-0.0012090252113165,1e-06
2013-05-30,spy,+-+++-++--,+,+,0.0029029072260122,1e-06
2013-05-31,cash,-+++-++--+,-,+,-0.0116103176249399,1e-06
2013-06-03,spy,+++-++--+-,+,+,0.0031740478950685,1e-06
2013-06-04,cash,++-++--+-+,-,+,-0.0053515256005062,1e-06
2013-06-05,cash,+-++--+-+-,-,+,-0.0111594340934254,1e-06
2013-06-06,spy,-++--+-+--,+,+,0.009491307743561,1e-06
2013-06-07,spy,++--+-+--+,+,+,0.0057979671214782,1e-06
2013-06-10,cash,+--+-+--++,-,+,-0.0030850796344314,1e-06
2013-06-11,cash,--+-+--++-,-,+,-0.0012247210318716,1e-06
2013-06-12,cash,-+-+--++--,-,+,-0.0150408062498037,1e-06
2013-06-13,spy,+-+--++---,+,+,0.0157738648644822,1e-06
2013-06-14,cash,-+--++---+,-,+,-0.0051820161546139,1e-06
2013-06-17,spy,+--++---+-,+,+,0.000913075423968,1e-06
2013-06-18,spy,--++---+-+,+,+,0.0073543227547841,1e-06
2013-06-19,cash,-++---+-++,-,+,-0.0129831465943876,1e-06
2013-06-20,cash,++---+-++-,-,+,-0.0151983609575611,1e-06
2013-06-21,cash,+---+-++--,-,+,-0.0035704840115819,1e-06
2013-06-24,cash,---+-++---,-,+,-0.0022235315124376,1e-06
2013-06-25,spy,--+-++----,+,+,0.0005679681922407,1e-06
2013-06-26,spy,-+-++----+,+,+,0.0016888989848471,1e-06
2013-06-27,cash,+-++----++,-,+,-0.0001241730087091,1e-06
2013-06-28,cash,-++----++-,-,+,-0.0013073940576693,1e-06
2013-07-01,spy,++----++--,+,+,0.0006201544519548,1e-06
2013-07-02,spy,+----++--+,+,+,0.0005586618632542,1e-06
2013-07-03,spy,----++--++,+,+,0.0049850640145582,1e-06
2013-07-05,spy,---++--+++,+,+,0.0033852591101459,1e-06
2013-07-08,spy,--++--++++,+,+,0.0005492270081496,1e-06
2013-07-09,spy,-++--+++++,+,+,0.0009092566320657,1e-06
2013-07-10,spy,++--++++++,+,+,0.0013335831913391,1e-06
2013-07-11,spy,+--+++++++,+,+,0.0019747581224905,1e-06
2013-07-12,spy,--++++++++,+,+,0.0007168595353667,1e-06
2013-07-15,spy,-+++++++++,+,+,0.0010715763200165,1e-06
2013-07-16,cash,++++++++++,-,+,-0.0043978976496694,1e-06
2013-07-17,cash,+++++++++-,-,+,-0.0012488505547916,1e-06
2013-07-18,spy,++++++++--,+,+,0.003327179411305,1e-06
2013-07-19,spy,+++++++--+,+,+,0.0038570726323592,1e-06
2013-07-22,spy,++++++--++,+,+,0.0005312339055851,1e-06
2013-07-23,cash,+++++--+++,-,+,-0.0038869472923872,1e-06
2013-07-24,cash,++++--+++-,-,+,-0.0074797636132281,1e-06
2013-07-25,spy,+++--+++--,+,+,0.0042206125902152,1e-06
2013-07-26,spy,++--+++--+,+,+,0.0052906870954112,1e-06
2013-07-29,cash,+--+++--++,-,+,-0.0005335329724824,1e-06
2013-07-30,cash,--+++--++-,-,+,-0.0030160245252315,1e-06
2013-07-31,cash,-+++--++--,-,+,-0.0013614047840376,1e-06
2013-08-01,spy,+++--++---,+,+,0.003941397419228,1e-06
2013-08-02,spy,++--++---+,+,+,0.0039346850701691,1e-06
2013-08-05,spy,+--++---++,+,+,0.0007620895728541,1e-06
2013-08-06,cash,--++---+++,-,+,-0.0037565264306559,1e-06
2013-08-07,cash,-++---+++-,-,+,-5.91628670758284e-05,1e-06
2013-08-08,cash,++---+++--,-,+,-0.0010589050494492,1e-06
2013-08-09,cash,+---+++---,-,+,-0.0015921940650167,1e-06
2013-08-12,spy,---+++----,+,+,0.0038584463408481,1e-06
2013-08-13,spy,--+++----+,+,+,0.0011805498135817,1e-06
2013-08-14,cash,-+++----++,-,+,-0.0046599026238492,1e-06
2013-08-15,cash,+++----++-,-,+,-0.0061525521579687,1e-06
2013-08-16,cash,++----++--,-,+,-0.0013850158431919,1e-06
2013-08-19,cash,+----++---,-,+,-0.0052523250446345,1e-06
2013-08-20,spy,----++----,+,+,0.0032719859845464,1e-06
2013-08-21,cash,---++----+,-,+,-0.0033914581828585,1e-06
2013-08-22,spy,--++----+-,+,+,0.0070345888723171,1e-06
2013-08-23,spy,-++----+-+,+,+,0.0004202465574734,1e-06
2013-08-26,cash,++----+-++,-,+,-0.0047364549309475,1e-06
2013-08-27,cash,+----+-++-,-,+,-0.0062667241145775,1e-06
2013-08-28,spy,----+-++--,+,+,0.0039814356066649,1e-06
2013-08-29,spy,---+-++--+,+,+,0.0037908597102947,1e-06
2013-08-30,cash,--+-++--++,-,+,-0.0052276496204966,1e-06
2013-09-03,cash,-+-++--++-,-,+,-0.005083800518132,1e-06
2013-09-04,spy,+-++--++--,+,+,0.0080277770663257,1e-06
2013-09-05,spy,-++--++--+,+,+,0.000663253580364,1e-06
2013-09-06,cash,++--++--++,-,+,-0.002822660718326,1e-06
2013-09-09,spy,+--++--++-,+,+,0.0070892637801443,1e-06
2013-09-10,spy,--++--++-+,+,+,0.0013638266625443,1e-06
2013-09-11,spy,-++--++-++,+,+,0.0045066088092181,1e-06
2013-09-12,cash,++--++-+++,-,+,-0.0023030553801965,1e-06
2013-09-13,spy,+--++-+++-,+,+,0.001182504242111,1e-06
2013-09-16,cash,--++-+++-+,-,+,-0.0049661491313919,1e-06
2013-09-17,spy,-++-+++-+-,+,+,0.0035785555926646,1e-06
2013-09-18,spy,++-+++-+-+,+,+,0.0119291773022092,1e-06
2013-09-19,cash,+-+++-+-++,-,+,-0.0043799547424608,1e-06
2013-09-20,cash,-+++-+-++-,-,+,-0.0093425439171638,1e-06
2013-09-23,cash,+++-+-++--,-,+,-0.0032847251999488,1e-06
2013-09-24,cash,++-+-++---,-,+,-0.0021777229575,1e-06
2013-09-25,cash,+-+-++----,-,+,-0.0035369376660834,1e-06
2013-09-26,spy,-+-++-----,+,+,0.0021851825016698,1e-06
2013-09-27,spy,+-++-----+,+,+,0.0004146370868111,1e-06
2013-09-30,spy,-++-----++,+,+,0.0031645497541037,1e-06
2013-10-01,spy,++-----+++,+,+,0.0071368915938991,1e-06
2013-10-02,spy,+-----++++,+,+,0.0049301249906416,1e-06
2013-10-03,cash,-----+++++,-,+,-0.0069316796936056,1e-06
2013-10-04,spy,----+++++-,+,+,0.0067958234852365,1e-06
2013-10-07,spy,---+++++-+,+,+,5.969721028100799e-05,1e-06
2013-10-08,cash,--+++++-++,-,+,-0.0114695235301656,1e-06
2013-10-09,cash,-+++++-++-,-,+,-0.0012062541891495,1e-06
2013-10-10,spy,+++++-++--,+,+,0.0112379996309578,1e-06
2013-10-11,spy,++++-++--+,+,+,0.0079923676245197,1e-06
2013-10-14,spy,+++-++--++,+,+,0.0102239563790365,1e-06
2013-10-15,cash,++-++--+++,-,+,-0.0047504403535786,1e-06
2013-10-16,spy,+-++--+++-,+,+,0.0079077207934784,1e-06
2013-10-17,spy,-++--+++-+,+,+,0.0107953910032531,1e-06
2013-10-18,spy,++--+++-++,+,+,0.0030484227391939,1e-06
2013-10-21,cash,+--+++-+++,-,+,-0.0002866325745631,1e-06
2013-10-22,spy,--+++-+++-,+,+,0.0028586129411208,1e-06
2013-10-23,cash,-+++-+++-+,-,+,-0.0013728633243333,1e-06
2013-10-24,spy,+++-+++-+-,+,+,0.0013148623939323,1e-06
2013-10-25,spy,++-+++-+-+,+,+,0.0025069936480974,1e-06
2013-10-28,spy,+-+++-+-++,+,+,0.0019330055095254,1e-06
2013-10-29,spy,-+++-+-+++,+,+,0.0030572001993153,1e-06
2013-10-30,cash,+++-+-++++,-,+,-0.0061450646446864,1e-06
2013-10-31,cash,++-+-++++-,-,+,-0.002043716280587,1e-06
2013-11-01,spy,+-+-++++--,+,+,0.001079436636714,1e-06
2013-11-04,spy,-+-++++--+,+,+,0.0007923447151168,1e-06
2013-11-05,spy,+-++++--++,+,+,0.000738077002742,1e-06
2013-11-06,spy,-++++--+++,+,+,0.0007908229713257,1e-06
2013-11-07,cash,++++--++++,-,+,-0.0144789145026408,1e-06
2013-11-08,spy,+++--++++-,+,+,0.0138388416338867,1e-06
2013-11-11,spy,++--++++-+,+,+,0.0011292469091302,1e-06
2013-11-12,spy,+--++++-++,+,+,0.0001130568112632,1e-06
2013-11-13,spy,--++++-+++,+,+,0.0130047622951146,1e-06
2013-11-14,spy,-++++-++++,+,+,0.0040887813026753,1e-06
2013-11-15,spy,++++-+++++,+,+,0.0027289234786504,1e-06
2013-11-18,cash,+++-++++++,-,+,-0.0051566836878093,1e-06
2013-11-19,cash,++-++++++-,-,+,-0.001672910548679,1e-06
2013-11-20,cash,+-++++++--,-,+,-0.0051284808076006,1e-06
2013-11-21,spy,-++++++---,+,+,0.0052522905235221,1e-06
2013-11-22,spy,++++++---+,+,+,0.0046116337968536,1e-06
2013-11-25,cash,+++++---++,-,+,-0.0027604482223886,1e-06
2013-11-26,cash,++++---++-,-,+,-0.0002213841558855,1e-06
2013-11-27,spy,+++---++--,+,+,0.00138220825316,1e-06
2013-11-29,cash,++---++--+,-,+,-0.0017648759722722,1e-06
2013-12-02,cash,+---++--+-,-,+,-0.0030923715827398,1e-06
2013-12-03,cash,---++--+--,-,+,-0.0010559210782945,1e-06
2013-12-04,spy,--++--+---,+,+,0.003517529885841,1e-06
2013-12-05,cash,-++--+---+,-,+,-0.0026197046491805,1e-06
2013-12-06,spy,++--+---+-,+,+,0.0014944610350217,1e-06
2013-12-09,cash,+--+---+-+,-,+,-0.0003857790474889,1e-06
2013-12-10,cash,--+---+-+-,-,+,-0.0012708350810512,1e-06
2013-12-11,cash,-+---+-+--,-,+,-0.0116137928240994,1e-06
2013-12-12,cash,+---+-+---,-,+,-0.002854872976816,1e-06
2013-12-13,cash,---+-+----,-,+,-0.0021848705302433,1e-06
2013-12-16,spy,--+-+-----,+,+,0.0015088252420536,1e-06
2013-12-17,cash,-+-+-----+,-,+,-0.0040696341089132,1e-06
2013-12-18,spy,+-+-----+-,+,+,0.0155376638036395,1e-06
2013-12-19,spy,-+-----+-+,+,+,0.0017110764428475,1e-06
2013-12-20,spy,+-----+-++,+,+,0.0048148492192843,1e-06
2013-12-23,spy,-----+-+++,+,+,0.0004384863381356,1e-06
2013-12-24,spy,----+-++++,+,+,0.0021365147583692,1e-06
2013-12-26,spy,---+-+++++,+,+,0.0028362838597562,1e-06
2013-12-27,cash,--+-++++++,-,+,-0.0013579575867011,1e-06
2013-12-30,cash,-+-++++++-,-,+,-0.0002718648735313,1e-06
2013-12-31,spy,+-++++++--,+,+,0.0033682571441171,1e-06
2014-01-02,cash,-++++++--+,-,+,-0.0057614826786034,1e-06
2014-01-03,cash,++++++--+-,-,+,-0.001855571390157,1e-06
2014-01-06,cash,+++++--+--,-,+,-0.0061584001797558,1e-06
2014-01-07,spy,++++--+---,+,+,0.0021300966598344,1e-06
2014-01-08,spy,+++--+---+,+,+,0.0003816152923594,1e-06
2014-01-09,cash,++--+---++,-,+,-0.002552828304519,1e-06
2014-01-10,spy,+--+---++-,+,+,0.0010329026613667,1e-06
2014-01-13,cash,--+---++-+,-,+,-0.0107801804719233,1e-06
2014-01-14,spy,-+---++-+-,+,+,0.0075703819937409,1e-06
2014-01-15,spy,+---++-+-+,+,+,0.003041811732906,1e-06
2014-01-16,spy,---++-+-++,+,+,0.0007597101724322,1e-06
2014-01-17,cash,--++-+-+++,-,+,-0.0024986784281176,1e-06
2014-01-21,cash,-++-+-+++-,-,+,-0.0028153994642818,1e-06
2014-01-22,cash,++-+-+++--,-,+,-0.0010298793200116,1e-06
2014-01-23,cash,+-+-+++---,-,+,-0.003163013832683,1e-06
2014-01-24,cash,-+-+++----,-,+,-0.0149229439580658,1e-06
2014-01-27,cash,+-+++-----,-,+,-0.0058639733389598,1e-06
2014-01-28,spy,-+++------,+,+,0.005220657560103,1e-06
2014-01-29,cash,+++------+,-,+,-0.0012951668271626,1e-06
2014-01-30,spy,++------+-,+,+,0.0022367270166571,1e-06
2014-01-31,spy,+------+-+,+,+,0.0066097859174846,1e-06
2014-02-03,cash,------+-++,-,+,-0.0213519302449482,1e-06
2014-02-04,spy,-----+-++-,+,+,0.00251501828569,1e-06
2014-02-05,spy,----+-++-+,+,+,0.0022313731111813,1e-06
2014-02-06,spy,---+-++-++,+,+,0.0108212431750204,1e-06
2014-02-07,spy,--+-++-+++,+,+,0.0076832209968334,1e-06
2014-02-10,spy,-+-++-++++,+,+,0.0017250838278146,1e-06
2014-02-11,spy,+-++-+++++,+,+,0.0101020871915782,1e-06
2014-02-12,cash,-++-++++++,-,+,-0.0009876141332304,1e-06
2014-02-13,spy,++-++++++-,+,+,0.0119995477377182,1e-06
2014-02-14,spy,+-++++++-+,+,+,0.0064537735627036,1e-06
2014-02-18,spy,-++++++-++,+,+,0.0003258378747384,1e-06
2014-02-19,cash,++++++-+++,-,+,-0.0040269387053528,1e-06
2014-02-20,spy,+++++-+++-,+,+,0.0045288471201253,1e-06
2014-02-21,cash,++++-+++-+,-,+,-0.0030360399450203,1e-06
2014-02-24,spy,+++-+++-+-,+,+,0.0034187371770445,1e-06
2014-02-25,cash,++-+++-+-+,-,+,-0.001188810243194,1e-06
2014-02-26,cash,+-+++-+-+-,-,+,-0.0014045405757585,1e-06
2014-02-27,spy,-+++-+-+--,+,+,0.0067179839682688,1e-06
2014-02-28,spy,+++-+-+--+,+,+,0.0026912106037377,1e-06
2014-03-03,spy,++-+-+--++,+,+,0.0017871748820077,1e-06
2014-03-04,spy,+-+-+--+++,+,+,0.0042293943643528,1e-06
2014-03-05,spy,-+-+--++++,+,+,5.323589295570473e-05,1e-06
2014-03-06,cash,+-+--+++++,-,+,-0.0001594710005593,1e-06
2014-03-07,cash,-+--+++++-,-,+,-0.0037045521917833,1e-06
2014-03-10,spy,+--+++++--,+,+,0.0010108125773918,1e-06
2014-03-11,cash,--+++++--+,-,+,-0.0064211775535474,1e-06
2014-03-12,spy,-+++++--+-,+,+,0.005152379869799,1e-06
2014-03-13,cash,+++++--+-+,-,+,-0.0141610078469364,1e-06
2014-03-14,cash,++++--+-+-,-,+,-0.0010278736009337,1e-06
2014-03-17,spy,+++--+-+--,+,+,0.0039873134746809,1e-06
2014-03-18,spy,++--+-+--+,+,+,0.0050880880192889,1e-06
2014-03-19,cash,+--+-+--++,-,+,-0.005434724283232,1e-06
2014-03-20,spy,--+-+--++-,+,+,0.0080536912751677,1e-06
2014-03-21,cash,-+-+--++-+,-,+,-0.0080443754281398,1e-06
2014-03-24,cash,+-+--++-+-,-,+,-0.0075465836531031,1e-06
2014-03-25,cash,-+--++-+--,-,+,-0.0003219271350842,1e-06
2014-03-26,cash,+--++-+---,-,+,-0.0110671093869375,1e-06
2014-03-27,cash,--++-+----,-,+,-0.0009201524706106,1e-06
2014-03-28,spy,-++-+-----,+,+,0.002052859821509,1e-06
2014-03-31,spy,++-+-----+,+,+,0.0018213764462723,1e-06
2014-04-01,spy,+-+-----++,+,+,0.0033578770877752,1e-06
2014-04-02,spy,-+-----+++,+,+,0.0020690719840982,1e-06
2014-04-03,cash,+-----++++,-,+,-0.002854539786222,1e-06
2014-04-04,cash,-----++++-,-,+,-0.0171887045380052,1e-06
2014-04-07,cash,----++++--,-,+,-0.0086582448871977,1e-06
2014-04-08,spy,---++++---,+,+,0.0045588387155222,1e-06
2014-04-09,spy,--++++---+,+,+,0.0080279643608631,1e-06
2014-04-10,cash,-++++---++,-,+,-0.0209535927441636,1e-06
2014-04-11,cash,++++---++-,-,+,-0.0034589046059275,1e-06
2014-04-14,spy,+++---++--,+,+,5.471910580973433e-05,1e-06
2014-04-15,spy,++---++--+,+,+,0.0048002923241601,1e-06
2014-04-16,spy,+---++--++,+,+,0.0035585467070978,1e-06
2014-04-17,spy,---++--+++,+,+,0.0027436759922481,1e-06
2014-04-21,spy,--++--++++,+,+,0.0032181443728264,1e-06
2014-04-22,spy,-++--+++++,+,+,0.0035250957494536,1e-06
2014-04-23,cash,++--++++++,-,+,-0.0019700264165033,1e-06
2014-04-24,cash,+--++++++-,-,+,-0.0028666629512671,1e-06
2014-04-25,cash,--++++++--,-,+,-0.0049674603595049,1e-06
2014-04-28,cash,-++++++---,-,+,-0.0009088380976838,1e-06
2014-04-29,spy,++++++----,+,+,0.0014401764380949,1e-06
2014-04-30,spy,+++++----+,+,+,0.0046414591648304,1e-06
2014-05-01,spy,++++----++,+,+,0.0005844257232927,1e-06
2014-05-02,cash,+++----+++,-,+,-0.0013275981267123,1e-06
2014-05-05,spy,++----+++-,+,+,0.006839792580269,1e-06
2014-05-06,cash,+----+++-+,-,+,-0.0064893681952293,1e-06
2014-05-07,spy,----+++-+-,+,+,0.0025078769090176,1e-06
2014-05-08,cash,---+++-+-+,-,+,-0.0001598957807917,1e-06
2014-05-09,spy,--+++-+-+-,+,+,0.0013318416230259,1e-06
2014-05-12,spy,-+++-+-+-+,+,+,0.0052435922583306,1e-06
2014-05-13,cash,+++-+-+-++,-,+,-0.000420893365036,1e-06
2014-05-14,cash,++-+-+-++-,-,+,-0.003846334123836,1e-06
2014-05-15,cash,+-+-+-++--,-,+,-0.0067839666577492,1e-06
2014-05-16,spy,-+-+-++---,+,+,0.0028798920630451,1e-06
2014-05-19,spy,+-+-++---+,+,+,0.0055943472646371,1e-06
2014-05-20,cash,-+-++---++,-,+,-0.0058308554482654,1e-06
2014-05-21,spy,+-++---++-,+,+,0.0055293134412825,1e-06
2014-05-22,spy,-++---++-+,+,+,0.0021672675651914,1e-06
2014-05-23,spy,++---++-++,+,+,0.0031092517588496,1e-06
2014-05-27,spy,+---++-+++,+,+,0.0024076558135939,1e-06
2014-05-28,cash,---++-++++,-,+,-0.0007309909488581,1e-06
2014-05-29,spy,--++-++++-,+,+,0.0028672076528448,1e-06
2014-05-30,spy,-++-++++-+,+,+,0.0025495094861887,1e-06
2014-06-02,cash,++-++++-++,-,+,-0.0002591503112136,1e-06
2014-06-03,spy,+-++++-++-,+,+,0.0019228311077264,1e-06
2014-06-04,spy,-++++-++-+,+,+,0.0037408490473146,1e-06
2014-06-05,spy,++++-++-++,+,+,0.0053771432006676,1e-06
2014-06-06,spy,+++-++-+++,+,+,0.0026171795474121,1e-06
2014-06-09,spy,++-++-++++,+,+,0.0011773520366167,1e-06
2014-06-10,spy,+-++-+++++,+,+,0.0013310626113417,1e-06
2014-06-11,spy,-++-++++++,+,+,0.0001026386510384,1e-06
2014-06-12,cash,++-+++++++,-,+,-0.0059068731873869,1e-06
2014-06-13,spy,+-+++++++-,+,+,0.0010829554241446,1e-06
2014-06-16,spy,-+++++++-+,+,+,0.0020629939540127,1e-06
2014-06-17,spy,+++++++-++,+,+,0.0041748146621844,1e-06
2014-06-18,spy,++++++-+++,+,+,0.0073396944122664,1e-06
2014-06-19,spy,+++++-++++,+,+,0.0002545591489195,1e-06
2014-06-20,cash,++++-+++++,-,+,-0.0004590947224967,1e-06
2014-06-23,cash,+++-+++++-,-,+,-0.0005612562236261,1e-06
2014-06-24,cash,++-+++++--,-,+,-0.0042448823006005,1e-06
2014-06-25,spy,+-+++++---,+,+,0.0066396036311662,1e-06
2014-06-26,cash,-+++++---+,-,+,-0.0008690668596435,1e-06
2014-06-27,spy,+++++---+-,+,+,0.0043081937382617,1e-06
2014-06-30,spy,++++---+-+,+,+,0.0001022190739544,1e-06
2014-07-01,spy,+++---+-++,+,+,0.0042303865645504,1e-06
2014-07-02,spy,++---+-+++,+,+,0.0009134365541419,1e-06
2014-07-03,spy,+---+-++++,+,+,0.0020729241924602,1e-06
2014-07-07,cash,---+-+++++,-,+,-0.001567145920052,1e-06
2014-07-08,cash,--+-+++++-,-,+,-0.0046157161120588,1e-06
2014-07-09,spy,-+-+++++--,+,+,0.0019824093840197,1e-06
2014-07-10,spy,+-+++++--+,+,+,0.0057370920509384,1e-06
2014-07-11,spy,-+++++--++,+,+,0.0019875618551738,1e-06
2014-07-14,cash,+++++--+++,-,+,-5.0576928318748e-05,1e-06
2014-07-15,cash,++++--+++-,-,+,-0.0024782798408801,1e-06
2014-07-16,cash,+++--+++--,-,+,-0.0007571243047915,1e-06
2014-07-17,cash,++--+++---,-,+,-0.0083101055937551,1e-06
2014-07-18,spy,+--+++----,+,+,0.006926409819588,1e-06
2014-07-21,spy,--+++----+,+,+,0.0012684560588828,1e-06
2014-07-22,spy,-+++----++,+,+,0.0009595598539329,1e-06
2014-07-23,spy,+++----+++,+,+,0.0007052865977251,1e-06
2014-07-24,cash,++----++++,-,+,-0.0009053358794577,1e-06
2014-07-25,cash,+----++++-,-,+,-0.0018678132365472,1e-06
2014-07-28,spy,----++++--,+,+,0.0002023085863328,1e-06
2014-07-29,cash,---++++--+,-,+,-0.0061563366401358,1e-06
2014-07-30,cash,--++++--+-,-,+,-0.0033898213490267,1e-06
2014-07-31,cash,-++++--+--,-,+,-0.0128827987556766,1e-06
2014-08-01,cash,++++--+---,-,+,-0.0003115785176279,1e-06
2014-08-04,spy,+++--+----,+,+,0.0052885586057135,1e-06
2014-08-05,cash,++--+----+,-,+,-0.0056448035330219,1e-06
2014-08-06,spy,+--+----+-,+,+,0.0050233201339605,1e-06
2014-08-07,cash,--+----+-+,-,+,-0.0098994694617018,1e-06
2014-08-08,spy,-+----+-+-,+,+,0.0092969743908817,1e-06
2014-08-11,cash,+----+-+-+,-,+,-0.0008764147439061,1e-06
2014-08-12,cash,----+-+-+-,-,+,-0.0004132112535637,1e-06
2014-08-13,spy,---+-+-+--,+,+,0.0028308357134369,1e-06
2014-08-14,spy,--+-+-+--+,+,+,0.0030743535225863,1e-06
2014-08-15,cash,-+-+-+--++,-,+,-0.0038173766750145,1e-06
2014-08-18,spy,+-+-+--++-,+,+,0.0028455160056398,1e-06
2014-08-19,spy,-+-+--++-+,+,+,0.0027800397388729,1e-06
2014-08-20,spy,+-+--++-++,+,+,0.0040379722969638,1e-06
2014-08-21,spy,-+--++-+++,+,+,0.0020593885662317,1e-06
2014-08-22,cash,+--++-++++,-,+,-0.0007524525897458,1e-06
2014-08-25,spy,--++-++++-,+,+,0.000299777949319,1e-06
2014-08-26,cash,-++-++++-+,-,+,0.0,1e-06
2014-08-27,cash,++-++++-+-,-,+,-0.0008980326416137,1e-06
